42625 ,y1
42798 ,y1
43275 ,y0
43460 ,y1
43906 ,y0
44084 ,y1
44507 ,y0
44692 ,y1
44867 ,y1
45350 ,y0
45547 ,y1
45976 ,y0
46156 ,y1
46323 ,y1
46777 ,y0
46956 ,y1
47413 ,y0
47606 ,y1
47780 ,y1
48225 ,y0
48413 ,y1
48568 ,y1
49009 ,y0
49191 ,y1
49374 ,y1
49835 ,y0
50022 ,y1
50424 ,y0
50607 ,y1
50773 ,y1
51212 ,y0
51400 ,y1
51850 ,y0
52037 ,y1
52211 ,y1
52661 ,y0
52836 ,y1
53275 ,y0
53578 ,y0
53873 ,y0
54074 ,y1
54253 ,y1
54716 ,y0
54888 ,y1
55063 ,y1
55559 ,y0
55747 ,y1
56227 ,y0
56548 ,y0
56842 ,y0
57174 ,y0
57495 ,y0
57684 ,y1
57875 ,y1
58345 ,y0
58534 ,y1
58992 ,y0
59170 ,y1
59332 ,y1
59769 ,y0
59954 ,y1
60432 ,y0
60636 ,y1
61082 ,y0
61277 ,y1
61729 ,y0
62099 ,y0
62488 ,y0
62823 ,y0
63128 ,y0
63499 ,y0
63691 ,y1
63864 ,y1
64035 ,y1
64568 ,y0
64766 ,y1
65287 ,y0
65705 ,y0
66104 ,y0
66485 ,y0
66886 ,y0
67302 ,y0
67702 ,y0
68094 ,y0
68464 ,y0
68869 ,y0
69270 ,y0
69635 ,y0
69964 ,y0
70280 ,y0
70618 ,y0
70998 ,y0
71407 ,y0
71815 ,y0
72193 ,y0
72559 ,y0
72945 ,y0
73336 ,y0
73730 ,y0
74087 ,y0
74408 ,y0
74742 ,y0
75138 ,y0
75514 ,y0
75907 ,y0
76287 ,y0
76670 ,y0
77024 ,y0
77400 ,y0
77771 ,y0
78156 ,y0
78500 ,y0
78856 ,y0
79261 ,y0
79650 ,y0
80033 ,y0
80374 ,y0
80686 ,y0
81019 ,y0
81390 ,y0
81804 ,y0
82213 ,y0
82585 ,y0
82944 ,y0
83307 ,y0
83663 ,y0
84034 ,y0
84435 ,y0
84836 ,y0
85213 ,y0
85600 ,y0
86011 ,y0
86380 ,y0
86755 ,y0
87132 ,y0
87507 ,y0
87888 ,y0
88298 ,y0
88711 ,y0
89096 ,y0
89430 ,y0
89742 ,y0
90057 ,y0
90398 ,y0
90777 ,y0
91133 ,y0
91454 ,y0
91753 ,y0
92046 ,y0
92345 ,y0
92658 ,y0
93015 ,y0
93393 ,y0
93713 ,y0
94034 ,y0
94375 ,y0
94716 ,y0
95041 ,y0
95380 ,y0
95716 ,y0
95905 ,y1
96335 ,y0
96662 ,y0
97008 ,y0
97330 ,y0
97620 ,y0
97909 ,y0
98217 ,y0
98513 ,y0
98819 ,y0
99134 ,y0
99471 ,y0
99807 ,y0
100118 ,y0
100442 ,y0
100788 ,y0
101148 ,y0
101518 ,y0
101883 ,y0
102229 ,y0
102559 ,y0
102909 ,y0
103301 ,y0
103667 ,y0
104041 ,y0
104409 ,y0
104778 ,y0
105123 ,y0
105503 ,y0
105898 ,y0
106288 ,y0
106631 ,y0
106977 ,y0
107366 ,y0
107775 ,y0
108153 ,y0
108537 ,y0
108920 ,y0
109289 ,y0
109668 ,y0
110064 ,y0
110432 ,y0
110787 ,y0
111136 ,y0
111470 ,y0
111833 ,y0
112226 ,y0
112616 ,y0
112955 ,y0
113305 ,y0
113672 ,y0
114059 ,y0
114403 ,y0
114738 ,y0
115082 ,y0
115428 ,y0
115764 ,y0
116121 ,y0
116532 ,y0
116909 ,y0
117279 ,y0
117652 ,y0
117990 ,y0
118363 ,y0
118759 ,y0
119140 ,y0
119485 ,y0
119850 ,y0
120223 ,y0
120603 ,y0
121005 ,y0
121402 ,y0
121770 ,y0
122119 ,y0
122470 ,y0
122810 ,y0
123138 ,y0
123484 ,y0
123883 ,y0
124248 ,y0
124645 ,y0
125032 ,y0
125416 ,y0
125788 ,y0
126116 ,y0
126452 ,y0
126812 ,y0
127168 ,y0
127564 ,y0
127955 ,y0
128310 ,y0
128677 ,y0
129049 ,y0
129448 ,y0
129819 ,y0
130184 ,y0
130539 ,y0
130871 ,y0
131233 ,y0
131632 ,y0
132012 ,y0
132382 ,y0
132722 ,y0
133078 ,y0
133465 ,y0
133835 ,y0
134207 ,y0
134569 ,y0
134904 ,y0
135251 ,y0
135616 ,y0
135978 ,y0
136354 ,y0
136724 ,y0
137058 ,y0
137406 ,y0
137757 ,y0
138100 ,y0
138461 ,y0
138818 ,y0
139173 ,y0
139530 ,y0
139875 ,y0
140237 ,y0
140573 ,y0
140921 ,y0
141278 ,y0
141639 ,y0
141974 ,y0
142336 ,y0
142713 ,y0
143070 ,y0
143397 ,y0
143708 ,y0
144035 ,y0
144355 ,y0
144680 ,y0
144989 ,y0
145315 ,y0
145687 ,y0
146066 ,y0
146453 ,y0
146824 ,y0
147192 ,y0
147539 ,y0
147873 ,y0
148192 ,y0
148520 ,y0
148888 ,y0
149302 ,y0
149687 ,y0
150032 ,y0
150386 ,y0
150780 ,y0
151179 ,y0
151573 ,y0
151932 ,y0
152288 ,y0
152665 ,y0
153053 ,y0
153431 ,y0
153786 ,y0
154088 ,y0
154381 ,y0
154683 ,y0
155006 ,y0
155320 ,y0
155634 ,y0
155941 ,y0
156227 ,y0
156499 ,y0
156773 ,y0
157052 ,y0
157340 ,y0
157616 ,y0
157896 ,y0
158171 ,y0
158433 ,y0
158691 ,y0
158938 ,y0
159202 ,y0
159484 ,y0
159785 ,y0
160122 ,y0
160482 ,y0
160654 ,y1
161075 ,y0
161416 ,y0
161750 ,y0
162076 ,y0
162425 ,y0
162779 ,y0
162955 ,y1
163369 ,y0
163708 ,y0
164068 ,y0
164415 ,y0
164736 ,y0
165061 ,y0
165402 ,y0
165753 ,y0
166100 ,y0
166419 ,y0
166725 ,y0
167029 ,y0
167361 ,y0
167696 ,y0
168040 ,y0
168401 ,y0
168770 ,y0
169111 ,y0
169437 ,y0
169757 ,y0
170091 ,y0
170466 ,y0
170824 ,y0
171158 ,y0
171484 ,y0
171830 ,y0
172200 ,y0
172563 ,y0
172909 ,y0
173258 ,y0
173599 ,y0
173919 ,y0
174234 ,y0
174557 ,y0
174888 ,y0
175187 ,y0
175490 ,y0
175783 ,y0
176070 ,y0
176383 ,y0
176700 ,y0
177016 ,y0
177330 ,y0
177617 ,y0
177888 ,y0
178186 ,y0
178495 ,y0
178832 ,y0
179177 ,y0
179502 ,y0
179810 ,y0
180122 ,y0
180442 ,y0
180781 ,y0
181141 ,y0
181501 ,y0
181831 ,y0
182146 ,y0
182464 ,y0
182784 ,y0
183104 ,y0
183435 ,y0
183777 ,y0
184117 ,y0
184431 ,y0
184751 ,y0
185091 ,y0
185453 ,y0
185806 ,y0
186148 ,y0
186495 ,y0
186821 ,y0
187148 ,y0
187508 ,y0
187851 ,y0
188209 ,y0
188549 ,y0
188871 ,y0
189197 ,y0
189514 ,y0
189834 ,y0
190151 ,y0
190481 ,y0
190787 ,y0
191105 ,y0
191451 ,y0
191814 ,y0
192181 ,y0
192549 ,y0
192904 ,y0
193232 ,y0
193566 ,y0
193912 ,y0
194255 ,y0
194606 ,y0
194956 ,y0
195281 ,y0
195604 ,y0
195962 ,y0
196323 ,y0
196685 ,y0
197050 ,y0
197399 ,y0
197735 ,y0
198069 ,y0
198412 ,y0
198763 ,y0
199135 ,y0
199484 ,y0
199803 ,y0
200137 ,y0
200495 ,y0
200856 ,y0
201216 ,y0
201548 ,y0
201858 ,y0
202167 ,y0
202479 ,y0
202778 ,y0
203083 ,y0
203388 ,y0
203682 ,y0
203971 ,y0
204264 ,y0
204577 ,y0
204917 ,y0
205294 ,y0
205666 ,y0
206010 ,y0
206359 ,y0
206703 ,y0
207067 ,y0
207461 ,y0
207831 ,y0
208182 ,y0
208530 ,y0
208889 ,y0
209250 ,y0
209614 ,y0
209970 ,y0
210305 ,y0
210642 ,y0
210989 ,y0
211353 ,y0
211714 ,y0
212080 ,y0
212421 ,y0
212755 ,y0
213115 ,y0
213473 ,y0
213828 ,y0
214184 ,y0
214524 ,y0
214817 ,y0
215131 ,y0
215477 ,y0
215842 ,y0
216204 ,y0
216534 ,y0
216849 ,y0
217159 ,y0
217486 ,y0
217812 ,y0
218136 ,y0
218463 ,y0
218793 ,y0
219122 ,y0
219450 ,y0
219789 ,y0
220142 ,y0
220517 ,y0
220877 ,y0
221225 ,y0
221597 ,y0
221990 ,y0
222392 ,y0
222773 ,y0
223138 ,y0
223497 ,y0
223843 ,y0
224204 ,y0
224563 ,y0
224898 ,y0
225229 ,y0
225549 ,y0
225857 ,y0
226176 ,y0
226496 ,y0
226821 ,y0
227130 ,y0
227420 ,y0
227719 ,y0
228014 ,y0
228338 ,y0
228677 ,y0
229005 ,y0
229332 ,y0
229669 ,y0
229987 ,y0
230288 ,y0
230594 ,y0
230926 ,y0
231266 ,y0
231610 ,y0
231944 ,y0
232246 ,y0
232565 ,y0
232910 ,y0
233259 ,y0
233596 ,y0
233921 ,y0
234243 ,y0
234569 ,y0
234891 ,y0
235228 ,y0
235577 ,y0
235934 ,y0
236268 ,y0
236594 ,y0
236909 ,y0
237236 ,y0
237582 ,y0
237933 ,y0
238245 ,y0
238565 ,y0
238896 ,y0
239256 ,y0
239617 ,y0
239960 ,y0
240279 ,y0
240574 ,y0
240863 ,y0
241171 ,y0
241514 ,y0
241866 ,y0
242232 ,y0
242598 ,y0
242961 ,y0
243304 ,y0
243662 ,y0
244021 ,y0
244356 ,y0
244698 ,y0
245030 ,y0
245367 ,y0
245723 ,y0
246073 ,y0
246414 ,y0
246748 ,y0
247045 ,y0
247339 ,y0
247637 ,y0
247951 ,y0
248257 ,y0
248563 ,y0
248862 ,y0
249161 ,y0
249457 ,y0
249743 ,y0
250043 ,y0
250353 ,y0
250653 ,y0
250959 ,y0
251236 ,y0
251519 ,y0
251813 ,y0
252118 ,y0
252475 ,y0
252829 ,y0
253162 ,y0
253472 ,y0
253762 ,y0
254064 ,y0
254357 ,y0
254669 ,y0
254996 ,y0
255307 ,y0
255614 ,y0
255919 ,y0
256105 ,y1
256508 ,y0
256810 ,y0
257112 ,y0
257403 ,y0
257583 ,y1
257959 ,y0
258138 ,y1
258533 ,y0
258715 ,y1
259127 ,y0
259418 ,y0
259601 ,y1
259991 ,y0
260167 ,y1
260596 ,y0
260888 ,y0
261167 ,y0
261479 ,y0
261667 ,y1
262044 ,y0
262314 ,y0
262577 ,y0
262749 ,y1
262918 ,y1
263355 ,y0
263646 ,y0
263825 ,y1
264211 ,y0
264385 ,y1
264759 ,y0
265041 ,y0
265336 ,y0
265523 ,y1
265932 ,y0
266211 ,y0
266387 ,y1
266557 ,y1
266939 ,y0
267120 ,y1
267492 ,y0
267761 ,y0
267946 ,y1
268130 ,y1
268507 ,y0
268678 ,y1
269003 ,y0
269191 ,y1
269526 ,y0
269719 ,y1
270043 ,y0
270225 ,y1
270547 ,y0
270721 ,y1
271027 ,y0
271192 ,y1
271515 ,y0
271687 ,y1
272046 ,y0
272220 ,y1
272579 ,y0
272749 ,y1
273080 ,y0
273242 ,y1
273592 ,y0
273767 ,y1
274133 ,y0
274313 ,y1
274683 ,y0
274849 ,y1
275191 ,y0
275361 ,y1
275687 ,y0
275876 ,y1
276204 ,y0
276380 ,y1
276719 ,y0
276897 ,y1
277226 ,y0
277390 ,y1
277719 ,y0
277883 ,y1
278233 ,y0
278414 ,y1
278770 ,y0
278942 ,y1
279270 ,y0
279430 ,y1
279740 ,y0
279900 ,y1
280228 ,y0
280401 ,y1
280728 ,y0
280901 ,y1
281224 ,y0
281389 ,y1
281707 ,y0
281866 ,y1
282203 ,y0
282362 ,y1
282714 ,y0
282884 ,y1
283228 ,y0
283401 ,y1
283714 ,y0
283872 ,y1
284183 ,y0
284353 ,y1
284690 ,y0
284862 ,y1
285200 ,y0
285364 ,y1
285694 ,y0
285848 ,y1
286168 ,y0
286331 ,y1
286663 ,y0
286830 ,y1
287182 ,y0
287355 ,y1
287720 ,y0
287882 ,y1
288230 ,y0
288389 ,y1
288744 ,y0
288916 ,y1
289296 ,y0
289477 ,y1
289830 ,y0
289996 ,y1
290318 ,y0
290487 ,y1
290817 ,y0
290993 ,y1
291330 ,y0
291509 ,y1
291843 ,y0
292014 ,y1
292336 ,y0
292503 ,y1
292835 ,y0
293002 ,y1
293365 ,y0
293539 ,y1
293921 ,y0
294108 ,y1
294443 ,y0
294622 ,y1
294948 ,y0
295133 ,y1
295466 ,y0
295665 ,y1
296005 ,y0
296184 ,y1
296534 ,y0
296701 ,y1
297054 ,y0
297223 ,y1
297611 ,y0
297789 ,y1
298206 ,y0
298385 ,y1
298793 ,y0
298961 ,y1
299365 ,y0
299539 ,y1
299996 ,y0
300180 ,y1
300609 ,y0
300786 ,y1
301211 ,y0
301387 ,y1
301826 ,y0
302009 ,y1
302442 ,y0
302631 ,y1
303032 ,y0
303209 ,y1
303575 ,y0
303753 ,y1
304158 ,y0
304343 ,y1
304782 ,y0
304967 ,y1
305378 ,y0
305550 ,y1
305972 ,y0
306162 ,y1
306598 ,y0
306790 ,y1
307187 ,y0
307378 ,y1
307750 ,y0
307931 ,y1
308343 ,y0
308531 ,y1
308961 ,y0
309157 ,y1
309569 ,y0
309742 ,y1
310134 ,y0
310326 ,y1
310721 ,y0
310919 ,y1
311314 ,y0
311497 ,y1
311872 ,y0
312048 ,y1
312215 ,y1
312638 ,y0
312815 ,y1
313216 ,y0
313398 ,y1
313583 ,y1
313994 ,y0
314152 ,y1
314546 ,y0
314722 ,y1
315115 ,y0
315317 ,y1
315692 ,y0
315880 ,y1
316221 ,y0
316392 ,y1
316749 ,y0
316933 ,y1
317315 ,y0
317493 ,y1
317873 ,y0
318049 ,y1
318436 ,y0
318609 ,y1
318997 ,y0
319176 ,y1
319583 ,y0
319781 ,y1
320165 ,y0
320343 ,y1
320689 ,y0
320949 ,y0
321140 ,y1
321324 ,y1
321758 ,y0
321945 ,y1
322330 ,y0
322512 ,y1
322885 ,y0
323064 ,y1
323472 ,y0
323673 ,y1
324066 ,y0
324349 ,y0
324616 ,y0
324877 ,y0
325060 ,y1
325229 ,y1
325622 ,y0
325910 ,y0
326191 ,y0
326463 ,y0
326644 ,y1
327026 ,y0
327201 ,y1
327578 ,y0
327798 ,y1
328157 ,y0
328438 ,y0
328621 ,y1
328790 ,y1
329208 ,y0
329390 ,y1
329766 ,y0
329977 ,y1
330368 ,y0
330650 ,y0
330946 ,y0
331240 ,y0
331550 ,y0
331727 ,y1
332173 ,y0
332514 ,y0
332837 ,y0
333164 ,y0
333515 ,y0
333836 ,y0
334166 ,y0
334515 ,y0
334854 ,y0
335177 ,y0
335496 ,y0
335796 ,y0
336107 ,y0
336422 ,y0
336750 ,y0
337067 ,y0
337361 ,y0
337655 ,y0
337947 ,y0
338235 ,y0
338551 ,y0
338874 ,y0
339186 ,y0
339505 ,y0
339819 ,y0
340122 ,y0
340437 ,y0
340780 ,y0
341115 ,y0
341456 ,y0
341799 ,y0
342110 ,y0
342430 ,y0
342773 ,y0
343110 ,y0
343449 ,y0
343772 ,y0
344088 ,y0
344406 ,y0
344704 ,y0
345022 ,y0
345357 ,y0
345683 ,y0
346011 ,y0
346322 ,y0
346615 ,y0
346899 ,y0
347169 ,y0
347457 ,y0
347753 ,y0
347955 ,y1
348121 ,y1
348514 ,y0
348695 ,y1
349047 ,y0
349247 ,y1
349589 ,y0
349772 ,y1
350124 ,y0
350322 ,y1
350657 ,y0
350904 ,y0
351083 ,y1
351245 ,y1
351652 ,y0
351850 ,y1
352243 ,y0
352514 ,y0
352780 ,y0
352956 ,y1
353107 ,y1
353546 ,y0
353743 ,y1
354156 ,y0
354350 ,y1
354748 ,y0
355013 ,y0
355273 ,y0
355537 ,y0
355810 ,y0
356114 ,y0
356424 ,y0
356611 ,y1
357013 ,y0
357301 ,y0
357572 ,y0
357875 ,y0
358213 ,y0
358410 ,y1
358830 ,y0
359135 ,y0
359417 ,y0
359603 ,y1
359769 ,y1
360202 ,y0
360397 ,y1
360817 ,y0
361113 ,y0
361386 ,y0
361564 ,y1
361721 ,y1
362144 ,y0
362335 ,y1
362777 ,y0
363076 ,y0
363365 ,y0
363646 ,y0
363922 ,y0
364198 ,y0
364482 ,y0
364788 ,y0
365084 ,y0
365375 ,y0
365676 ,y0
365969 ,y0
366246 ,y0
366521 ,y0
366816 ,y0
367131 ,y0
367442 ,y0
367732 ,y0
368015 ,y0
368302 ,y0
368594 ,y0
368896 ,y0
369202 ,y0
369504 ,y0
369794 ,y0
370090 ,y0
370399 ,y0
370704 ,y0
371019 ,y0
371348 ,y0
371665 ,y0
371991 ,y0
372305 ,y0
372594 ,y0
372922 ,y0
373279 ,y0
373628 ,y0
373941 ,y0
374246 ,y0
374526 ,y0
374816 ,y0
375130 ,y0
375473 ,y0
375803 ,y0
376161 ,y0
376517 ,y0
376842 ,y0
377189 ,y0
377550 ,y0
377769 ,y1
378246 ,y0
378447 ,y1
378856 ,y0
379154 ,y0
379454 ,y0
379791 ,y0
379989 ,y1
380163 ,y1
380625 ,y0
380802 ,y1
381244 ,y0
381422 ,y1
381587 ,y1
382055 ,y0
382255 ,y1
382722 ,y0
382901 ,y1
383325 ,y0
383507 ,y1
383962 ,y0
384153 ,y1
384651 ,y0
384834 ,y1
385283 ,y0
385466 ,y1
385927 ,y0
386109 ,y1
386609 ,y0
386797 ,y1
387278 ,y0
387456 ,y1
387908 ,y0
388105 ,y1
388592 ,y0
388792 ,y1
389252 ,y0
389598 ,y0
389919 ,y0
390108 ,y1
390289 ,y1
390780 ,y0
390977 ,y1
391457 ,y0
391653 ,y1
391821 ,y1
392256 ,y0
392450 ,y1
392911 ,y0
393111 ,y1
393573 ,y0
393902 ,y0
394083 ,y1
394525 ,y0
394868 ,y0
395075 ,y1
395262 ,y1
395715 ,y0
395911 ,y1
396343 ,y0
396528 ,y1
396977 ,y0
397172 ,y1
397648 ,y0
397996 ,y0
398180 ,y1
398358 ,y1
398815 ,y0
399000 ,y1
399493 ,y0
399869 ,y0
400210 ,y0
400565 ,y0
400759 ,y1
401234 ,y0
401621 ,y0
401980 ,y0
402358 ,y0
402552 ,y1
403003 ,y0
403354 ,y0
403563 ,y1
403755 ,y1
404238 ,y0
404438 ,y1
404874 ,y0
405059 ,y1
405507 ,y0
405730 ,y1
406196 ,y0
406537 ,y0
406733 ,y1
406911 ,y1
407349 ,y0
407531 ,y1
407994 ,y0
408326 ,y0
408524 ,y1
408707 ,y1
409137 ,y0
409310 ,y1
409759 ,y0
409952 ,y1
410410 ,y0
410603 ,y1
411048 ,y0
411228 ,y1
411647 ,y0
411830 ,y1
412275 ,y0
412468 ,y1
412937 ,y0
413117 ,y1
413545 ,y0
413724 ,y1
414181 ,y0
414375 ,y1
414854 ,y0
415043 ,y1
415490 ,y0
415669 ,y1
416125 ,y0
416321 ,y1
416783 ,y0
416978 ,y1
417433 ,y0
417616 ,y1
418055 ,y0
418235 ,y1
418700 ,y0
418900 ,y1
419368 ,y0
419551 ,y1
419996 ,y0
420172 ,y1
420622 ,y0
420819 ,y1
421291 ,y0
421475 ,y1
421926 ,y0
422109 ,y1
422540 ,y0
422720 ,y1
423197 ,y0
423385 ,y1
423846 ,y0
424031 ,y1
424473 ,y0
424653 ,y1
425135 ,y0
425330 ,y1
425800 ,y0
425984 ,y1
426415 ,y0
426598 ,y1
427040 ,y0
427235 ,y1
427682 ,y0
428029 ,y0
428376 ,y0
428567 ,y1
428996 ,y0
429334 ,y0
429690 ,y0
430034 ,y0
430234 ,y1
430676 ,y0
431023 ,y0
431370 ,y0
431729 ,y0
432092 ,y0
432449 ,y0
432794 ,y0
433157 ,y0
433354 ,y1
433827 ,y0
434228 ,y0
434601 ,y0
434967 ,y0
435333 ,y0
435527 ,y1
436007 ,y0
436394 ,y0
436598 ,y1
437054 ,y0
437425 ,y0
437617 ,y1
438091 ,y0
438296 ,y1
438754 ,y0
438974 ,y1
439408 ,y0
439596 ,y1
439780 ,y1
440248 ,y0
440447 ,y1
440928 ,y0
441116 ,y1
441568 ,y0
441749 ,y1
442204 ,y0
442402 ,y1
442881 ,y0
443072 ,y1
443535 ,y0
443716 ,y1
444163 ,y0
444354 ,y1
444823 ,y0
445186 ,y0
445386 ,y1
445817 ,y0
446000 ,y1
446447 ,y0
446651 ,y1
447085 ,y0
447286 ,y1
447679 ,y0
447867 ,y1
448294 ,y0
448625 ,y0
448824 ,y1
449288 ,y0
449497 ,y1
449961 ,y0
450140 ,y1
450571 ,y0
450762 ,y1
451233 ,y0
451593 ,y0
451792 ,y1
452236 ,y0
452585 ,y0
452777 ,y1
453263 ,y0
453460 ,y1
453954 ,y0
454149 ,y1
454605 ,y0
454794 ,y1
455269 ,y0
455470 ,y1
455958 ,y0
456156 ,y1
456607 ,y0
456789 ,y1
457256 ,y0
457462 ,y1
457939 ,y0
458137 ,y1
458600 ,y0
458785 ,y1
459217 ,y0
459543 ,y0
459895 ,y0
460098 ,y1
460583 ,y0
460935 ,y0
461270 ,y0
461646 ,y0
462055 ,y0
462436 ,y0
462826 ,y0
463210 ,y0
463594 ,y0
463964 ,y0
464358 ,y0
464753 ,y0
465135 ,y0
465504 ,y0
465879 ,y0
466295 ,y0
466701 ,y0
467086 ,y0
467452 ,y0
467844 ,y0
468248 ,y0
468625 ,y0
469011 ,y0
469379 ,y0
469758 ,y0
470139 ,y0
470523 ,y0
470923 ,y0
471280 ,y0
471630 ,y0
472017 ,y0
472405 ,y0
472777 ,y0
473161 ,y0
473528 ,y0
473893 ,y0
474239 ,y0
474595 ,y0
474987 ,y0
475404 ,y0
475811 ,y0
476210 ,y0
476609 ,y0
477011 ,y0
477417 ,y0
477810 ,y0
478186 ,y0
478548 ,y0
478946 ,y0
479350 ,y0
479741 ,y0
480157 ,y0
480525 ,y0
480891 ,y0
481278 ,y0
481684 ,y0
482100 ,y0
482465 ,y0
482856 ,y0
483247 ,y0
483657 ,y0
484024 ,y0
484387 ,y0
484754 ,y0
485114 ,y0
485451 ,y0
485814 ,y0
486203 ,y0
486575 ,y0
486920 ,y0
487281 ,y0
487632 ,y0
488036 ,y0
488404 ,y0
488777 ,y0
489159 ,y0
489515 ,y0
489903 ,y0
490297 ,y0
490658 ,y0
491007 ,y0
491365 ,y0
491725 ,y0
492105 ,y0
492498 ,y0
492881 ,y0
493242 ,y0
493581 ,y0
493930 ,y0
494290 ,y0
494664 ,y0
495055 ,y0
495412 ,y0
495772 ,y0
496151 ,y0
496537 ,y0
496929 ,y0
497312 ,y0
497671 ,y0
498015 ,y0
498354 ,y0
498710 ,y0
499063 ,y0
499430 ,y0
499793 ,y0
500132 ,y0
500498 ,y0
500893 ,y0
501269 ,y0
501647 ,y0
502007 ,y0
502351 ,y0
502721 ,y0
503121 ,y0
503523 ,y0
503919 ,y0
504293 ,y0
504701 ,y0
505109 ,y0
505518 ,y0
505915 ,y0
506283 ,y0
506658 ,y0
507039 ,y0
507438 ,y0
507860 ,y0
508242 ,y0
508633 ,y0
509017 ,y0
509414 ,y0
509828 ,y0
510218 ,y0
510603 ,y0
510953 ,y0
511348 ,y0
511749 ,y0
512125 ,y0
512474 ,y0
512787 ,y0
513098 ,y0
513402 ,y0
513721 ,y0
514036 ,y0
514337 ,y0
514636 ,y0
514928 ,y0
515230 ,y0
515532 ,y0
515843 ,y0
516145 ,y0
516453 ,y0
516779 ,y0
516966 ,y1
517393 ,y0
517707 ,y0
517903 ,y1
518363 ,y0
518712 ,y0
518900 ,y1
519327 ,y0
519526 ,y1
519948 ,y0
520159 ,y1
520592 ,y0
520784 ,y1
520961 ,y1
521410 ,y0
521581 ,y1
522038 ,y0
522222 ,y1
522692 ,y0
522886 ,y1
523339 ,y0
523512 ,y1
523932 ,y0
524111 ,y1
524593 ,y0
524792 ,y1
525253 ,y0
525436 ,y1
525885 ,y0
526060 ,y1
526517 ,y0
526709 ,y1
527179 ,y0
527372 ,y1
527798 ,y0
527974 ,y1
528381 ,y0
528564 ,y1
529019 ,y0
529210 ,y1
529671 ,y0
529847 ,y1
530284 ,y0
530461 ,y1
530923 ,y0
531116 ,y1
531590 ,y0
531779 ,y1
532223 ,y0
532398 ,y1
532810 ,y0
532997 ,y1
533447 ,y0
533637 ,y1
534071 ,y0
534246 ,y1
534634 ,y0
534815 ,y1
535257 ,y0
535442 ,y1
535903 ,y0
536087 ,y1
536518 ,y0
536698 ,y1
537159 ,y0
537357 ,y1
537823 ,y0
538016 ,y1
538457 ,y0
538638 ,y1
539065 ,y0
539257 ,y1
539703 ,y0
540036 ,y0
540229 ,y1
540420 ,y1
540870 ,y0
541055 ,y1
541489 ,y0
541810 ,y0
542006 ,y1
542194 ,y1
542661 ,y0
542836 ,y1
543274 ,y0
543449 ,y1
543906 ,y0
544110 ,y1
544571 ,y0
544770 ,y1
545195 ,y0
545374 ,y1
545788 ,y0
545986 ,y1
546165 ,y1
546631 ,y0
546813 ,y1
547268 ,y0
547444 ,y1
547863 ,y0
548044 ,y1
548506 ,y0
548697 ,y1
549133 ,y0
549313 ,y1
549737 ,y0
549915 ,y1
550357 ,y0
550551 ,y1
550993 ,y0
551181 ,y1
551597 ,y0
551774 ,y1
552196 ,y0
552382 ,y1
552839 ,y0
553033 ,y1
553492 ,y0
553677 ,y1
554115 ,y0
554299 ,y1
554758 ,y0
554954 ,y1
555425 ,y0
555613 ,y1
556035 ,y0
556218 ,y1
556678 ,y0
556879 ,y1
557337 ,y0
557527 ,y1
557973 ,y0
558173 ,y1
558593 ,y0
558775 ,y1
559248 ,y0
559451 ,y1
559923 ,y0
560105 ,y1
560287 ,y1
560730 ,y0
560919 ,y1
561382 ,y0
